121.21838, 31.336835, 0 
121.217409, 31.336627, 0 
121.217232, 31.336613, 0 
121.217019, 31.336613, 0 
121.216829, 31.336665, 0 
121.216699, 31.336712, 0 
121.216527, 31.336806, 0 
121.216403, 31.336901, 0 
121.216308, 31.337009, 0 
121.216237, 31.337136, 0 
121.216178, 31.337264, 0 
121.216172, 31.3374, 0 
121.216178, 31.337556, 0 
121.216202, 31.337674, 0 
121.216243, 31.337787, 0 
121.21632, 31.337886, 0 
121.216427, 31.337971, 0 
121.216664, 31.33806, 0 
121.216883, 31.33806, 0 
121.217054, 31.338004, 0 
121.217125, 31.337938, 0 
121.217173, 31.337867, 0 
121.217178, 31.337768, 0 
121.217143, 31.337627, 0 
121.217072, 31.337415, 0 
121.217054, 31.337325, 0 
121.217096, 31.337235, 0 
121.217196, 31.337141, 0 
121.217368, 31.337085, 0 
121.217557, 31.337118, 0 
121.217658, 31.337174, 0 
121.217723, 31.337268, 0 
121.217782, 31.337363, 0 
121.217841, 31.33749, 0 
121.217877, 31.337631, 0 
121.217889, 31.337792, 0 
121.217859, 31.337928, 0 
121.217764, 31.338079, 0 
121.217699, 31.338173, 0 
121.217504, 31.338376, 0 
121.216983, 31.338852, 0 
121.216581, 31.3393, 0 
121.216249, 31.339606, 0 
121.215835, 31.340007, 0 
121.215705, 31.340196, 0 
121.215645, 31.340332, 0 
121.215219, 31.341402, 0 
121.215083, 31.341723, 0 
121.214965, 31.342039, 0 
121.214959, 31.342119, 0 
121.215012, 31.342185, 0 
121.215119, 31.342223, 0 
121.215302, 31.342194, 0 
121.215492, 31.342086, 0 
121.215651, 31.341973, 0 
121.215811, 31.341827, 0 
121.216036, 31.341629, 0 
121.216231, 31.341384, 0 
121.216575, 31.34087, 0 
121.217036, 31.340177, 0 
121.217184, 31.339984, 0 
121.217332, 31.339833, 0 
121.217498, 31.339696, 0 
121.217693, 31.339606, 0 
121.217901, 31.33954, 0 
121.218114, 31.339503, 0 
121.218362, 31.339503, 0 
121.218581, 31.33954, 0 
121.218794, 31.339606, 0 
121.219007, 31.33972, 0 
121.219209, 31.339861, 0 
121.219368, 31.340021, 0 
121.21954, 31.340337, 0 
121.219806, 31.340818, 0 
121.219919, 31.340964, 0 
121.220037, 31.341063, 0 
121.220185, 31.341138, 0 
121.220404, 31.341219, 0 
121.220611, 31.341233, 0 
121.220789, 31.341219, 0 
121.220949, 31.341167, 0 
121.221091, 31.341087, 0 
121.221191, 31.341016, 0 
121.22128, 31.340931, 0 
121.221718, 31.340205, 0 
121.221825, 31.340106, 0 
121.221955, 31.340073, 0 
121.222079, 31.340092, 0 
121.222192, 31.34013, 0 
121.22263, 31.340625, 0 
121.222689, 31.340724, 0 
121.222689, 31.340813, 0 
121.222653, 31.340903, 0 
121.221582, 31.342458, 0 
121.220913, 31.343382, 0 
121.220179, 31.344419, 0 
121.220079, 31.344447, 0 
121.219978, 31.344424, 0 
121.219883, 31.344353, 0 
121.219771, 31.344245, 0 
121.219664, 31.344132, 0 
121.219564, 31.344075, 0 
121.219439, 31.344042, 0 
121.219309, 31.344061, 0 
121.219179, 31.34416, 0 
121.219025, 31.344306, 0 
121.218948, 31.344424, 0 
121.218901, 31.344532, 0 
121.218877, 31.344693, 0 
121.218889, 31.344839, 0 
121.218919, 31.34498, 0 
121.218972, 31.345112, 0 
121.219114, 31.345272, 0 
121.21925, 31.345362, 0 
121.219439, 31.345433, 0 
121.219641, 31.34547, 0 
121.219801, 31.345484, 0 
121.219996, 31.345475, 0 
121.22025, 31.345423, 0 
121.220416, 31.345362, 0 
121.220588, 31.345282, 0 
121.220824, 31.345093, 0 
121.221032, 31.344843, 0 
121.223281, 31.341902, 0 
121.224684, 31.340092, 0 
121.225412, 31.339149, 0 
121.226051, 31.338296, 0 
121.226897, 31.337217, 0 
121.227803, 31.336085, 0 
121.227856, 31.335986, 0 
121.22785, 31.335892, 0 
121.227773, 31.335826, 0 
121.227649, 31.335835, 0 
121.227394, 31.335939, 0 
121.227246, 31.336029, 0 
121.227081, 31.336132, 0 
121.225347, 31.338155, 0 
121.22527, 31.338192, 0 
121.225128, 31.338202, 0 
121.222955, 31.337763, 0 
121.21838, 31.336835, 0
