136.540283, 34.843344, 0 
136.541609, 34.842034, 0 
136.54316, 34.840474, 0 
136.543302, 34.840309, 0 
136.543381, 34.840137, 0 
136.543422, 34.839982, 0 
136.543419, 34.83983, 0 
136.543396, 34.839713, 0 
136.543215, 34.839254, 0 
136.543129, 34.839134, 0 
136.543004, 34.839043, 0 
136.542899, 34.838994, 0 
136.54271, 34.838956, 0 
136.542538, 34.838961, 0 
136.542349, 34.839013, 0 
136.542173, 34.839127, 0 
136.541994, 34.839349, 0 
136.541079, 34.840502, 0 
136.540906, 34.840623, 0 
136.540757, 34.840662, 0 
136.540532, 34.840694, 0 
136.540059, 34.840697, 0 
136.539821, 34.840753, 0 
136.539653, 34.84085, 0 
136.539526, 34.840977, 0 
136.539466, 34.841101, 0 
136.539253, 34.841765, 0 
136.539164, 34.841935, 0 
136.539022, 34.842081, 0 
136.538857, 34.84218, 0 
136.538649, 34.84226, 0 
136.538436, 34.842293, 0 
136.537886, 34.8423, 0 
136.537632, 34.84234, 0 
136.537458, 34.842408, 0 
136.537278, 34.842522, 0 
136.537146, 34.842681, 0 
136.537065, 34.842843, 0 
136.537028, 34.842996, 0 
136.53703, 34.843142, 0 
136.537064, 34.843266, 0 
136.537334, 34.843872, 0 
136.537375, 34.843995, 0 
136.537382, 34.844157, 0 
136.537353, 34.844264, 0 
136.537282, 34.844419, 0 
136.537176, 34.844551, 0 
136.536973, 34.844669, 0 
136.536726, 34.844779, 0 
136.536433, 34.8449, 0 
136.536175, 34.844985, 0 
136.535983, 34.845029, 0 
136.535713, 34.845066, 0 
136.535407, 34.84507, 0 
136.535166, 34.845062, 0 
136.534965, 34.845018, 0 
136.534802, 34.844961, 0 
136.534548, 34.844872, 0 
136.534281, 34.844749, 0 
136.533974, 34.844543, 0 
136.533734, 34.844334, 0 
136.532725, 34.84333, 0 
136.532673, 34.843272, 0 
136.532512, 34.843241, 0 
136.531038, 34.843132, 0 
136.530943, 34.843142, 0 
136.530842, 34.843198, 0 
136.530801, 34.843293, 0 
136.530783, 34.843373, 0 
136.530559, 34.844129, 0 
136.53026, 34.845549, 0 
136.530203, 34.84581, 0 
136.530189, 34.845942, 0 
136.530205, 34.846078, 0 
136.530237, 34.846219, 0 
136.530305, 34.846365, 0 
136.530382, 34.84651, 0 
136.53062, 34.846958, 0 
136.530645, 34.847027, 0 
136.530627, 34.84709, 0 
136.530582, 34.847148, 0 
136.530505, 34.847191, 0 
136.530416, 34.847214, 0 
136.53033, 34.847209, 0 
136.530232, 34.847155, 0 
136.530151, 34.847059, 0 
136.529804, 34.846567, 0 
136.529522, 34.846196, 0 
136.529338, 34.845976, 0 
136.529186, 34.845831, 0 
136.529055, 34.845739, 0 
136.52883, 34.845593, 0 
136.528593, 34.845489, 0 
136.528345, 34.845428, 0 
136.527913, 34.845376, 0 
136.527504, 34.845362, 0 
136.527196, 34.845381, 0 
136.526829, 34.845447, 0 
136.526427, 34.84554, 0 
136.525977, 34.845678, 0 
136.525693, 34.845786, 0 
136.525444, 34.845909, 0 
136.525214, 34.84605, 0 
136.524971, 34.846229, 0 
136.52472, 34.846457, 0 
136.524554, 34.846656, 0 
136.524405, 34.846874, 0 
136.524037, 34.847678, 0 
136.52384, 34.84803, 0 
136.52374, 34.848171, 0 
136.523604, 34.848275, 0 
136.523426, 34.848341, 0 
136.523213, 34.848374, 0 
136.522958, 34.848369, 0 
136.522722, 34.848341, 0 
136.522491, 34.848299, 0 
136.522266, 34.848223, 0 
136.522082, 34.848108, 0 
136.521971, 34.847962, 0 
136.521928, 34.847819, 0 
136.521941, 34.847639, 0 
136.521991, 34.847505, 0 
136.522064, 34.84737, 0 
136.522189, 34.847257, 0 
136.522436, 34.847067, 0 
136.522745, 34.846856, 0 
136.523047, 34.846639, 0 
136.52343, 34.846401, 0 
136.523868, 34.846156, 0 
136.524316, 34.845926, 0 
136.524817, 34.84573, 0 
136.525265, 34.845542, 0 
136.525725, 34.845398, 0 
136.526472, 34.845186, 0 
136.527294, 34.844923, 0 
136.528289, 34.844637, 0 
136.529276, 34.844381, 0 
136.529959, 34.844187, 0 
136.530842, 34.84391, 0 
136.531044, 34.843868, 0 
136.531245, 34.843863, 0 
136.531458, 34.843896, 0 
136.531665, 34.843943, 0 
136.532038, 34.844061, 0 
136.532381, 34.844202, 0 
136.532669, 34.844348, 0 
136.532967, 34.844538, 0 
136.533524, 34.844966, 0 
136.534287, 34.84555, 0 
136.534499, 34.845694, 0 
136.53465, 34.845781, 0 
136.534788, 34.845856, 0 
136.534886, 34.845904, 0 
136.534939, 34.845908, 0 
136.535009, 34.845884, 0 
136.535181, 34.845758, 0 
136.535305, 34.845673, 0 
136.535406, 34.845649, 0 
136.535501, 34.845664, 0 
136.535613, 34.845725, 0 
136.535797, 34.845862, 0 
136.536004, 34.845984, 0 
136.536235, 34.846064, 0 
136.536517, 34.846084, 0 
136.53678, 34.846072, 0 
136.537058, 34.846025, 0 
136.537336, 34.845936, 0 
136.537572, 34.845843, 0 
136.537868, 34.845678, 0 
136.538134, 34.845475, 0 
136.538407, 34.845225, 0 
136.540283, 34.843344, 0
